,rec_name,tot_time_seconds,rec_source,rating
Coconut-Stuffed-Fudge-Brownies-1626652,Coconut Stuffed Fudge Brownies,3600.0,I Knead to Eat,4
Rocky-Road-Brownies-499589,Rocky Road Brownies,3300.0,Pinch of Yum,4
The-Best-Brownies-Ever-1702120,The Best Brownies Ever,3600.0,Savory Experiments,4
Paleo-Caramel-Brownies-900151,Paleo Caramel Brownies,1800.0,Elana's Pantry,4
Chunky-Monkey-Brownies-1292397,Chunky Monkey Brownies,2700.0,Bargain Briana,3
Brilliant-Gluten-free-Brownies-757389,Brilliant Gluten-free Brownies,3000.0,Chatelaine,3
Rocky-road-brownies-350837,Rocky Road Brownies,3600.0,Cinnamon Girl,5
Toblerone-Brownie-Pudding-_-1695291,Toblerone Brownie Pudding |,3600.0,Nicko's Kitchen,3
German-chocolate-brownies-335702,German Chocolate Brownies,3300.0,My Baking Addiction,5
Three-Ingredient-Brownies-1441797,Three-Ingredient Brownies,2400.0,All Food Recipes,3
Slutty-Brownies-1510674,Slutty Brownies,3300.0,Donal Skehan,4
Funfetti-Cookie-Dough-Brownies-943083,Funfetti Cookie Dough Brownies,4800.0,Chez CateyLou,4
Cinnamon-Brownies-1123920,Cinnamon Brownies,3000.0,Simmworks Family Blog,4
White-Chocolate-Cashew-Brownies-1009214,White Chocolate Cashew Brownies,3300.0,Love Foodies,4
Beer-Brownies-677478,Beer Brownies,3900.0,Joy the Baker,4
Nutella-Truffle-Stuffed-Brownies-1511403,Nutella Truffle Stuffed Brownies,2700.0,Cookies & Cups,4
One-Minute-Chocolate-Brownie-in-a-Mug-1630836,One Minute Chocolate Brownie in a Mug,1800.0,Honey What's Cooking,4
PHILADELPHIA-Marble-Brownies-AllRecipes-37662,PHILADELPHIA Marble Brownies,3600.0,AllRecipes,5
Gluten-Free-Black-Bean-Hemp-Brownie-1697679,Gluten-Free Black Bean Hemp Brownie,2700.0,Julie Daniluk,4
Jar-Brownies_-A-Holiday-Gift_-1677693,Jar Brownies. A Holiday Gift!,1800.0,One Sweet Appetite,4
3-Ingredient-Raw-Walnut-Brownies-1568062,3-Ingredient Raw Walnut Brownies,1500.0,Kris Carr,3
Copycat-Starbucks-Chewy-Brownie-1575497,Copycat Starbucks Chewy Brownie,3300.0,Premedidated Leftovers,4
Coffee-Toffee-Brownies-1077079,Coffee Toffee Brownies,3000.0,Diabetic Connect,3
Decadent-brownies-297257,Decadent Brownies,2100.0,Unilever North America,4
Reese_s-Peanut-Butter-Brownies-1702811,Reese's Peanut Butter Brownies,3300.0,Swanky Recipes,4
Peppermint-Candy-Cane-Brownies-484610,Peppermint Candy Cane Brownies,3300.0,The Comfort of Cooking,4
Good-Old-Brownies-1092125,Good Old Brownies,3000.0,The Missing Lokness,4
Best-Cocoa-Brownies-484727,Best Cocoa Brownies,3300.0,The Comfort of Cooking,4
Peanut-Butter-Cup-Brownies-1052726,Peanut Butter Cup Brownies,2100.0,All Things Mama,4
Deliciously-Ella_s-raw-brownies-1088168,Deliciously Ella's raw brownies,2100.0,The Telegraph,3
Homemade-Brownies-1342200,Homemade Brownies,2100.0,Eating On A Dime,4
5-Ingredient-Fudge-Brownies-1273668,5 Ingredient Fudge Brownies,2100.0,"Ingredients, Inc",4
Red-Velvet-Brownies-1075698,Red Velvet Brownies,11400.0,MyRecipes,3
BROWNIES-1301141,BROWNIES,900.0,Sandhya's Kitchen,4
Chewy-Fudge-Brownies-1493997,Chewy Fudge Brownies,3600.0,New York Times Cooking,3
Cheesecake-Brownies-1513964,Cheesecake Brownies,3000.0,Kraft,3
Peppermint-Brownies-483710,Peppermint Brownies,3600.0,Recipe Girl,5
Red-Velvet-Brownies-1176776,Red Velvet Brownies,3300.0,Freutcake,4
Caramel-Kisses-Brownies-1565553,Caramel Kisses Brownies,2700.0,a trEATs affair,4
Chocolate-Chip-Cookie-Brownies-1047169,Chocolate Chip Cookie Brownies,4200.0,Broma Bakery,4
Cookies-and-Creme-Brownies-1219446,Cookies and Creme Brownies,6000.0,Betty Crocker,3
Brownies-775627,Brownies,3300.0,Serious Eats,3
Black-bean-brownies-352418,Black Bean Brownies,1800.0,Skinnytaste,5
Coconut-Flour-Brownies-1305870,Coconut Flour Brownies,4500.0,In The Kitchen With Honeyville,4
Date-Sweetened-Paleo-Brownies-1494823,Date-Sweetened Paleo Brownies,3600.0,Real Kids Eats Spinach,4
Brownie-Walnut-Pie-1313775,Brownie-Walnut Pie,2400.0,Better Homes and Gardens,3
Smore-Brownies-1565030,Smore Brownies,5400.0,a trEATs affair,4
Fudgy-Cookies-_n-Cream-Oreo-Brownies-1618580,Fudgy Cookies 'n Cream Oreo Brownies,4500.0,Sally's Baking Addiction,4
One-Pot-Cocoa-Brownies-1280102,One-Pot Cocoa Brownies,3300.0,Leite's Culinaria,4
Candy-Bar-Brownies-1597312,Candy Bar Brownies,2700.0,Fake Ginger,4
Strawberry-Brownies-1603426,Strawberry Brownies,2400.0,Mom Luck,3
Individual-Brownie-Trifles-684895,Individual Brownie Trifles,2400.0,Better Homes and Gardens,3
Brownies-991324,Brownies,3900.0,How Sweet It Is,4
Oatmeal-Chocolate-Chunk-Cookie-Brownies-997562,Oatmeal Chocolate Chunk Cookie Brownies,4500.0,Swanky Recipes,4
Secretly-Skinny-Double-Chocolate-Brownies-1705948,Secretly Skinny Double Chocolate Brownies,2400.0,Grounded And Surrounded,4
Dark-Fudgy-Brownies-1214157,Dark Fudgy Brownies,3000.0,Culinary in the Desert,4
Reindeer-Brownies-1095748,Reindeer Brownies,2100.0,The Neighborhood Moms,4
Claudia_s-_Perfect_-3-Minute-Mug-Brownie-1008239,Claudia's *Perfect* 3-Minute Mug Brownie,180.0,Lauren's Latest,4
Chocolate--Mascarpone-Brownies-472440,Chocolate- Mascarpone Brownies,4500.0,Recipe Girl,5
How-To-Make-Chewy-Brownies-1297526,How To Make Chewy Brownies,3900.0,The Kitchn,4
Almond-Joy-Brownies-1697882,Almond Joy Brownies,3000.0,Lemon Tree Dwelling,4
Peanut-Butter-Cheesecake-Brownies-499625,Peanut Butter Cheesecake Brownies,3300.0,Pinch of Yum,4
Reeses-Stuffed-Brownies-1074547,Reeses Stuffed Brownies,3480.0,Tastes of Lizzy T,4
Lemony-Lemon-Brownies-1420970,Lemony Lemon Brownies,2100.0,All Food Recipes,3
Marshmallow-Reeses-Brownies-969717,Marshmallow Reeses Brownies,2400.0,Inside BruCrew Life,4
Applesauce-Brownies-534899,Applesauce Brownies,3000.0,"Baking and Cooking, A Tale of Two Loves",4
Easy-Cocoa-Brownies-1570844,Easy Cocoa Brownies,3000.0,Cookie Madness,4
Easy-Double-Fudge-Brownie-987975,Easy Double Fudge Brownie,3000.0,Crazy For Crust,4
Red-Velvet-Chocolate-Swirled-Brownie-Bars-500653,Red Velvet Chocolate-Swirled Brownie Bars,4800.0,Averie Cooks,4
Raw-Brownie-895079,Raw Brownie,3900.0,The Rawtarian,4
Snickers-Brownies-1591783,Snickers Brownies,3000.0,What the Fork Food Blog,4
Fat-Witch-Brownies-490070,Fat Witch Brownies,3180.0,Bake or Break,4
Lemony-Lemon-Brownies-722314,Lemony Lemon Brownies,2400.0,Daydream Kitchen,4
Chocolate-Orange-Brownie-Bites-761903,Chocolate-Orange Brownie Bites,3300.0,Ghirardelli Brand Chocolate,4
Football-Brownies-1496877,Football Brownies,2100.0,Fake Ginger,4
Lemony-Lemonies-Luscious-Lemon-Brownies-568433,Lemony Lemonies Luscious Lemon Brownies,2400.0,Becky Charms and Co.,4
Perfectly-Fudgy-Gluten-Free-Brownies-1623063,Perfectly Fudgy Gluten-Free Brownies,3600.0,Sweet Anna's,4
Best-Turtle-Brownies-1056185,Best Turtle Brownies,5100.0,Snappy Gourmet,4
THE-Most-Amazing-Brownies-1060827,THE Most Amazing Brownies,2700.0,Tried and Tasty,4
Donna-Hay-Standby-Brownies-1175449,Donna Hay Standby Brownies,2400.0,Romanian Mum Blog,4
Salted-Caramel-Brownie-Perfection-630599,Salted Caramel Brownie Perfection,3900.0,All Food Recipes,3
Sarah-Ruth_s-Saucepan-Brownies-1027073,Sarah Ruth's Saucepan Brownies,3000.0,Cooking of Joy,4
Zucchini-Brownies-1149670,Zucchini Brownies,3900.0,A Family Feast,4
Golden-Yam-Brownies-1628820,Golden Yam Brownies,3600.0,AllRecipes,4
Gluten-Free-Brownies-1638872,Gluten-Free Brownies,3600.0,King Arthur Flour,3
Pumpkin-Brownies-1346452,Pumpkin Brownies,2400.0,Fleece Fun,4
Brownie-Batter-Bites-1256158,Brownie Batter Bites,1200.0,A Dash of Sanity,4
Brownie-Met-Vanilleroomijs-1268847,Brownie Met Vanilleroomijs,600.0,,4
Alpine-Mint-Brownies-Serious-Eats-200769,Alpine Mint Brownies,4200.0,Serious Eats,5
Perfect-Brownie-Cookie-1184829,Perfect Brownie Cookie,2100.0,Add a Pinch,4
Fudgy-Biscoff-Swirl-Brownies-967739,Fudgy Biscoff Swirl Brownies,3300.0,Taste and Tell,4
Brownie-Cookies-1080265,Brownie Cookies,1140.0,Mandy's Recipe Box,4
Blackberry-Cheesecake-Brownies-1017767,Blackberry Cheesecake Brownies,4500.0,"Oh, Sweet Basil",4
Zinfandel-Brownies-1010477,Zinfandel Brownies,3300.0,Murphy Goode Winery,3
Brownies-In-a-Jar-493997,Brownies In a Jar,2400.0,Just a Taste,4
Smores-Brownies-1246215,S’mores Brownies,1800.0,Go Eat and Repeat,4
Red-Velvet-Cheesecake-Brownies-1264210,Red Velvet Cheesecake Brownies,2700.0,Just a Taste,4
Dirt-and-Worm-Brownies-1123962,Dirt and Worm Brownies,1800.0,Perfectly Sprinkled,4
Baked-Spicy-Brownies-472199,Baked Spicy Brownies,1800.0,Recipe Girl,5
Very-Chocolate-Brownies-1000312,Very Chocolate Brownies,3900.0,12Tomatoes,4
Orange-Brownies-1611638,Orange Brownies,6300.0,TheMountainKitchen,4
Peeps-Brownie-Bombs-1547992,Peeps Brownie Bombs,4800.0,The Domestic Rebel,4
Blonde-Brownies-V-Allrecipes,Blonde Brownies V,2400.0,AllRecipes,3
S_mores-Brownie-1218920,S'mores Brownie,1800.0,Baking With Mom,4
Chocolate-Chip-Cookie-Dough-Brownies-996332,Chocolate Chip Cookie Dough Brownies,4200.0,Brown Eyed Baker,4
Biscoff-Brownies-1565674,Biscoff Brownies,3600.0,a trEATs affair,4
BRAZILIAN-FLAIR-COCONUT-BROWNIE-1683331,BRAZILIAN FLAIR COCONUT BROWNIE,4200.0,Brazilian Flair in The USA,4
Brownie-Waffles-1232197,Brownie Waffles,1800.0,The Novice Chef,4
Brownies-456364,Brownies,,Williams-Sonoma,5
Crock-Pot-Hot-Fudge-Brownies-1232184,Crock Pot Hot Fudge Brownies,11100.0,Recipes That Crock,4
Easy-Gluten-Free-Brownie-1623482,Easy Gluten-Free Brownie,2100.0,What's That Smell?,4
White-Chocolate-Brownies-1107154,White Chocolate Brownies,2400.0,Broma Bakery,4
Double-Chocolate-Fudge-Brownies-1594444,Double Chocolate Fudge Brownies,3600.0,Hungry Hutch,4
Beet-Brownies-1557824,Beet Brownies,2520.0,Cookie Madness,4
Twix-Brownies-1000822,Twix Brownies,3000.0,Cupcake Diaries,4
The-Ultimate-Vegan-Brownies-1679657,The Ultimate Vegan Brownies,2700.0,My California Roots,4
Fudgy-Chocolate-Brownies-Martha-Stewart,Fudgy Chocolate Brownies,5400.0,Martha Stewart,5
Easy-One-Bowl-Brownies-1062167,Easy One Bowl Brownies,2100.0,Life Tastes Good,3
Carrot-Brownies-Without-Flour-1614817,Carrot Brownies Without Flour,,ladiesboxx,4
Caramel-Brownies-786338,Caramel Brownies,4200.0,Annie's Eats,4
Red-velvet-brownies-333635,Red Velvet Brownies,3300.0,How Sweet It Is,5
Double-Frosted-Brownies-TasteOfHome,Double Frosted Brownies,2400.0,Taste of Home,5
S_mores-Brownies-1012551,S'mores Brownies,2700.0,Honey And Birch,4
Low-Carb-Cheesecake-Brownies-1611521,Low Carb Cheesecake Brownies,3000.0,The Foodie Affair,4
Rainbow-Brownies-1468299,Rainbow Brownies,1800.0,Tablespoon,3
Brownie-Waffles-1059647,Brownie Waffles,1500.0,Moms & Munchkins,4
No-Bake_-Hot-Fudge-Brownie-Cheesecake-1705847,"No Bake, Hot Fudge Brownie Cheesecake",4500.0,4 Sons are Us,4
Incredible-3-Ingredient-Nutella-Brownies-1503240,Incredible 3-Ingredient Nutella Brownies,2400.0,The Comfort of Cooking,4
Reeces-Peanut-Butter-Brownies-1613168,Reece’s Peanut Butter Brownies,3900.0,Jenn's Blah Blah Blog,4
Rudolph-Brownies-1530412,Rudolph Brownies,1800.0,Kitchen Fun with My Three Sons,4
Soft-Brownie-1703913,Soft Brownie,3900.0,E Search Life,4
Less-Sugar-Brownies-1041414,Less Sugar Brownies,1320.0,Must Have Mom!,4
Brownies-For-A-Crowd-1118545,Brownies For A Crowd,3600.0,Leite's Culinaria,4
Classic_-Chewy-Fudgy-Brownies-1029168,"Classic, Chewy Fudgy Brownies",2700.0,Jessiker Bakes,4
Moist-and-Chewy-Brownies-1231618,Moist and Chewy Brownies,3300.0,"Life, Love and Sugar",4
Brownie-Batter-Frosting-1591431,Brownie Batter Frosting,1500.0,Plain Chicken,4
Nutella-Brownies-573687,Nutella Brownies,2700.0,Framed Cooks,4
Brownie-Batter-Milkshake-1584949,Brownie Batter Milkshake,300.0,Delightful E Made,4
The-Ultimate-Brownie-Allrecipes,The Ultimate Brownie,3900.0,AllRecipes,4
Cookie-Butter-Brownie-Ice-Cream-Sandwiches-1691108,Cookie Butter Brownie Ice Cream Sandwiches,1200.0,Handle the Heat,4
Ultimate-Turtle-Brownies-1115531,Ultimate Turtle Brownies,11100.0,Betty Crocker,3
Reeses-Stuffed-Brown-Butter-Brownies-995276,Reese’s Stuffed Brown Butter Brownies,3300.0,Food Charlatan,4
Caramel-Brownies-473139,Caramel Brownies,3300.0,Recipe Girl,5
Maeve_s-Fudge-Brownies-1539045,Maeve's Fudge Brownies,3600.0,Macheesmo,4
Candy-brownies-336446,Candy Brownies,900.0,MyRecipes,4
Clean-Eating-Freedom-Brownies-1502830,Clean Eating Freedom Brownies,2700.0,The Gracious Pantry,4
Chocolate-Chip-Cookie-Dough-Brownies-473012,Chocolate Chip Cookie Dough Brownies,5100.0,Recipe Girl,5
Cream-Cheese-Chocolate-Chip-Brownies-1680264,Cream Cheese Chocolate Chip Brownies,3000.0,Creme de la Crumb,4
Snickers-brownie-bites-335772,Snickers Brownie Bites,2400.0,My Baking Addiction,5
Coffee-and-Cookie-Brownies-1004969,Coffee and Cookie Brownies,1200.0,Better Homes and Gardens,3
Smore-Brownies-1121159,Smore Brownies,5400.0,Roxana's Home Baking,4
Black-_-White-Brownies-793910,Black & White Brownies,1500.0,Recipe.com,3
Sweet-and-Salty-Brownies-1219454,Sweet and Salty Brownies,3600.0,Betty Crocker,3
German-Chocolate-Brownies-1615119,German Chocolate Brownies,3600.0,The Gracious Wife,4
Chocolate-raspberry-mini-brownies-310253,Chocolate-Raspberry Mini Brownies,3900.0,Big Girls Small Kitchen,5
Twix-Bar-Brownies-472172,Twix Bar Brownies,3900.0,Recipe Girl,5
Day-99-Malted-Brownies-1055625,Day 99 – Malted Brownies,2700.0,365 Days of Baking & More,4
Chocolate-Brownies-with-Walnuts-1401727,Chocolate Brownies with Walnuts,2400.0,RecipesPlus,3
Snickers-Rocky-Road-Brownies-1460613,Snickers Rocky Road Brownies,3300.0,Igobogo,3
Perfect-Brownies-1167544,Perfect Brownies,2400.0,Dessert for Two,4
Red-Velvet-Cheesecake-Swirl-Brownies-1598116,Red Velvet Cheesecake Swirl Brownies,3300.0,Kitchen Meets Girl,4
Brooke_s-Best-Bombshell-Brownies-Allrecipes,Brooke's Best Bombshell Brownies,3000.0,AllRecipes,5
Fudgiest-Brownies_-898389,Fudgiest Brownies!,3000.0,Skinny Sweets Daily,3
Slimmed-Down-Brownies-932814,Slimmed-Down Brownies,2700.0,popsugar.com,3
Sweet-_-Salty-Brownie-Ice-Cream-Sandwiches-1533140,Sweet & Salty Brownie Ice Cream Sandwiches,11220.0,Unilever North America,4
2-Ingredient-Acai-Brownies-1074555,2 Ingredient Acai Brownies,2400.0,Tastes of Lizzy T,4
Fudgy-Avocado-Brownies-1621314,Fudgy Avocado Brownies,4500.0,Whole Heartedly Heathy,4
Cocoa-Brownies-1629036,Cocoa Brownies,3900.0,Spoontang,4
Cookies-and-cream-brownies-333783,Cookies and Cream Brownies,4200.0,How Sweet It Is,5
Deep-Dish-Brownies-579642,Deep Dish Brownies,3600.0,AllRecipes,5
Triple-Vanilla-Brownies-1007384,Triple Vanilla Brownies,4200.0,Classy Clutter,4
Raspberry-Brownies-1492074,Raspberry Brownies,2700.0,Live Well Bake Often,4
Peppermint-Cream-Brownies-1419537,Peppermint Cream Brownies,3900.0,A Kitchen Addiction,4
Flourless-Chocolate-And-Peanut-Butter-Fudgy-Brownies-1685452,Flourless Chocolate And Peanut Butter Fudgy Brownies,3600.0,Tina's Chic Corner,4
The-Ultimate-Brownie-Crazy-Milkshake___-1626944,The Ultimate Brownie Crazy Milkshake!!!,600.0,Kevin and Amanda,4
Brownies-with-Nutella-Swirl-637213,Brownies with Nutella Swirl,3300.0,Add a Pinch,3
One-Bowl-Mocha-Brownies-514030,One-Bowl Mocha Brownies,2700.0,Leite's Culinaria,5
The-Perfect-Brownie-1089070,The Perfect Brownie,2100.0,Fancy Shanty,4
King-Arthur-Fudge-Brownies-474297,King Arthur Fudge Brownies,2400.0,Two Peas & Their Pod,5
Cadbury-Creme-Egg-Brownies-553006,Cadbury Creme Egg Brownies,2700.0,SweetHarts Cakes and Bakes,4
Almond-joy-brownies-351040,Almond Joy Brownies,4020.0,Cinnamon Girl,5
Dark-Chocolate-Fudge-Brownies-1617859,Dark Chocolate Fudge Brownies,3000.0,Suburban Simplicity,4
Espresso-Brownies-With-Espresso-Frosting-1565570,Espresso Brownies With Espresso Frosting,5400.0,a trEATs affair,4
Halloween-Brownies-1325491,Halloween Brownies,3900.0,Kleinworth Co.,4
Brownie-Pops-1618700,Brownie Pops,3000.0,PureWow,4
Fudgy-brownie-peanut-butter-334613,Fudgy Brownie Peanut Butter,1500.0,Picky Palate,5
Chocolate-Brownies-1478716,Chocolate Brownies,3000.0,GoodToKnow,3
Quinoa-Brownies-1373104,Quinoa Brownies,3600.0,Wendi Polisi,4
Brownie-Pops-Serious-Eats-41982,Brownie Pops,3300.0,Serious Eats,5
Brownie-pudding-333185,Brownie Pudding,3900.0,Camille Styles,4
Cookies-_N-Creme-Brownies-1305011,Cookies 'N Creme Brownies,3000.0,Bakerita,4
Brownie-Gooey-Bars-592631,Brownie Gooey Bars,2700.0,Crazy For Crust,4
Marshmallow-Oreo-Brownies-1229334,Marshmallow Oreo Brownies,3000.0,Baking With Mom,4
Brownies-Iii-Allrecipes,Brownies III,1800.0,AllRecipes,3
Small-Batch-Brownies-1198130,Small Batch Brownies,1500.0,Cooking Classy,4
Apple-Brownies-1355901,Apple Brownies,3300.0,12Tomatoes,4
White-Chocolate-Brownies-490085,White Chocolate Brownies,3420.0,Bake or Break,4
Easy-Vegan-Gluten-Free-Brownies-1688650,Easy Vegan Gluten Free Brownies,900.0,Veggie Souls,4
Blondie-Brownies-1300692,Blondie-Brownies,2700.0,Handle the Heat,4
Fudge-Brownie-1243173,Fudge Brownie,2700.0,Hillbilly Housewife,4
Peanut-butter-snickers-brownies-370448,Peanut Butter Snickers Brownies,2700.0,My Baking Addiction,5
Cream-Cheese-Swirl-Brownies-975506,Cream Cheese Swirl Brownies,8700.0,Betty Crocker,3
Espresso-Cheesecake-Brownies-476055,Espresso Cheesecake Brownies,3600.0,Annie's Eats,0
Ultra-Fudgy-German-Chocolate-Brownies-1623750,Ultra Fudgy German Chocolate Brownies,13500.0,The Domestic Rebel,4
Praline-Brownies-496705,Praline Brownies,3600.0,Bake or Break,4
Passover-Brownies-550692,Passover Brownies,3600.0,Leite's Culinaria,4
White-and-Dark-Heart-Brownies-519651,White and Dark Heart Brownies,4500.0,Smitten Kitchen,5
Cheesecake-Topped-Brownies-1041017,Cheesecake Topped Brownies,3000.0,Challenge,3
The-five-step-Milo-brownies-1689044,The five step Milo brownies,2400.0,Island Smile,4
Paleo-Brownies-761885,Paleo Brownies,2700.0,Elana's Pantry,4
Nutella-Brownies-628668,Nutella Brownies,3900.0,My Baking Addiction,5
Coconut-Flour-Brownies-1581502,Coconut Flour Brownies,2100.0,Super Healthy Kids,4
Almond-Flour-Brownies-1045455,Almond Flour Brownies,2400.0,Gain Free Foodie,4
Dulce-de-Leche-Brownies-1197049,Dulce de Leche Brownies,3000.0,Living Sweet Moments,3
Spooky-Brownies-758016,Spooky Brownies,10500.0,Betty Crocker,3
Brownies-675550,Brownies,1200.0,,4
Mint-Brownies-1307582,Mint Brownies,10800.0,Well Plated,4
Good-Ol_-Homemade-Brownies-636248,Good Ol' Homemade Brownies,3900.0,Buns in my Oven,4
Outrageous-Butterfinger-Brownies-1156612,Outrageous Butterfinger Brownies,2700.0,The Slow Roasted Italian,4
The-Ultimate-Brownie-Guide-1267749,The Ultimate Brownie Guide,3600.0,Handle the Heat,4
Fudgy-Marshmallow-Brownies-1103843,Fudgy Marshmallow Brownies,2100.0,Julie's Eats & Treats,4
Red_-White-and-Blue-Ice-Cream-_-Brownie-Parfaits-1685084,"Red, White and Blue Ice Cream & Brownie Parfaits",1200.0,a Worthey read,4
Easy-Homemade-Brownies-1185454,Easy Homemade Brownies,2400.0,The Lazy Mom's Cooking Blog,4
No-Bake-Brownie-Energy-Bites-1690534,No Bake Brownie Energy Bites,600.0,Jessiker Bakes,4
DIY-Molten-Brownie-996306,DIY Molten Brownie,3300.0,DIY Food Guy,4
Chocolate-Brownies-1214714,Chocolate Brownies,2400.0,Searching for Spice,4
Strawberry-Brownies-1182955,Strawberry Brownies,2100.0,12Tomatoes,4
OREO-BROWNIE-TRIFLE-1643007,OREO BROWNIE TRIFLE,2400.0,Baker Homemaker,4
Oreo-Brownie-Cupcakes-1590681,Oreo Brownie Cupcakes,3900.0,For the Love of Crust,4
Amish-Apple-Brownies-1165703,Amish Apple Brownies,3900.0,Crazy for Cookies and More,4
Buckeye-Brownie-Cookies-979251,Buckeye Brownie Cookies,3240.0,Tastes of Lizzy T,4
Ultimate-Brownie-Trifle-1071670,Ultimate Brownie Trifle,3300.0,Southern Bite,4
Gooey-Butter-Brownies-1113628,Gooey Butter Brownies,2100.0,Baking With Mom,4
Cookies-and-Cream-Filled-Brownies-1037554,Cookies and Cream Filled Brownies,3300.0,Inspired by Charm,4
Classic-Brownies-494325,Classic Brownies,10800.0,Confections of a Foodie Bride,4
Oreo-Brownies-1311463,Oreo Brownies,2700.0,Home & Plate,4
Homemade-Brownie-Mix-1686445,Homemade Brownie Mix,2580.0,Spend with Pennies,4
Brownies-samoa-369835,Brownies Samoa,3300.0,Real Mom Kitchen,4
Cadbury-Egg-Brownies-1560784,Cadbury Egg Brownies,4500.0,Confessions of a Cookbook Queen,4
Peanut-Butter-Cup-Crunch-Brownie-Bars-1698885,Peanut Butter Cup Crunch Brownie Bars,2400.0,Turnips 2 Tangerines,4
Caramel-Stuffed-Brownies-1370871,Caramel Stuffed Brownies,3600.0,Chocolate and Carrots,4
Grain-Free-Brownies-1560196,Grain Free Brownies,3300.0,Wine Lady Cooks,4
Potato-Chip-Brownies-969676,Potato Chip Brownies,3600.0,Rachel Cooks,4
Cake-Brownies-989247,Cake Brownies,2400.0,A Dash of Sanity,4
Rocky-Road-Brownies-624915,Rocky Road Brownies,10800.0,Eating Well,3
Low-Calorie-Cheesecake-Brownies-1045345,Low Calorie Cheesecake Brownies,8400.0,LaaLoosh,4
Speedy-brownies-370029,Speedy Brownies,2700.0,Real Mom Kitchen,5
Banana-Brownies-1204659,Banana Brownies,2700.0,dole.com,3
Samoa-Brownies-936084,Samoa Brownies,7200.0,Broma Bakery,4
