,rec_name,tot_time_seconds,rec_source,rating
Cinnamon-Brownies-TasteOfHome,Cinnamon Brownies,2100.0,Taste of Home,5
Fudgy-Brownie-Ice-Cream-Sandwiches-1171271,Fudgy Brownie Ice Cream Sandwiches,18900.0,Garnish With Lemon,4
Black-Bean-Brownies-1504349,Black Bean Brownies,2700.0,Happy Herbivore,3
Skinny-3-Ingredient-Pumpkin-Spice-Brownies-1536691,Skinny 3 Ingredient Pumpkin Spice Brownies,3300.0,The Skinny Fork,4
Fudgy-brownies-369453,Fudgy Brownies,3000.0,My Baking Addiction,5
Small-Batch-Paleo-Almond-Flour-Brownies-with-Raspberries-1635480,Small Batch Paleo Almond Flour Brownies with Raspberries,1500.0,Ambitious Kitchen,4
Extremely-Simple-Keto-Microwave-Brownies-1248096,Extremely Simple Keto Microwave Brownies,600.0,ruled.me,3
Buried-Treasure-Brownies-782541,Buried Treasure Brownies,2100.0,Fleece Fun,4
Dark-Chocolate-Brownies-My-Recipes_1,Dark Chocolate Brownies,6300.0,MyRecipes,4
Almond-Toffee-Sea-Salt-Brownies-1094740,Almond Toffee Sea Salt Brownies,2700.0,Two Peas & Their Pod,4
Brownie-Cookies-1357192,Brownie Cookies,1800.0,Framed Cooks,4
Skinny-Healthy-Brownies-_vegan_-986928,Skinny Healthy Brownies (vegan),2700.0,EatMunchLove,4
Slow-Cooker-Fudgy-Chocolate-Brownies-1579603,Slow Cooker Fudgy Chocolate Brownies,3900.0,Kerry Gold,3
Easter-Mini-Eggs-Brownies-1549569,Easter Mini Eggs Brownies,3600.0,Simply Stacie,4
Marshmallow-Brownies-with-Salted-Almonds-685094,Marshmallow Brownies with Salted Almonds,3000.0,Just a Taste,4
Copycat-Wendy_s-Frosty-1695928,Copycat Wendy's Frosty,2400.0,A baJillian Recipes,4
Mint-Brownies-with-Chocolate-Ganache-1016482,Mint Brownies with Chocolate Ganache,3300.0,Chocolate with Grace,4
Mississippi-Mud-Brownies-1092242,Mississippi Mud Brownies,3600.0,Gluten Free With L.B.,4
KitKat-Brownie-Bars-1171290,KitKat Brownie Bars,3000.0,Little Sunny Kitchen,4
Healthy-Blondie-Brownies-1475314,Healthy Blondie Brownies,1800.0,Madeleine Shaw,4
Sweet-Potato-Brownies-684718,Sweet Potato Brownies,2400.0,Deliciously Ella,4
Black-and-Tan-Brownies-1085278,Black and Tan Brownies,4200.0,MyRecipes,3
BRAZILIAN-FLAIR-BROWNIE-SANDWICH-1549579,BRAZILIAN FLAIR BROWNIE SANDWICH,3000.0,Brazilian Flair in The USA,4
Brownie-Pudding-Cake-998697,Brownie Pudding Cake,900.0,Better Homes and Gardens,3
Banana-Split-Brownies-470700,Banana Split Brownies,6300.0,Tracey's Culinary Adventures,4
Black-Bean-Brownies-1521236,Black Bean Brownies,2100.0,Lillipop Girl,4
Terry_s-Chocolate-Orange-Brownies-1581109,Terry's Chocolate Orange Brownies,2400.0,Every Nook and Cranny,4
Mini-Grasshopper-Brownie-Delights-1236285,Mini Grasshopper Brownie Delights,3000.0,Deliciously Yum,4
Nutella-Salted-Shortbread-Brownies-489825,Nutella-Salted Shortbread Brownies,5100.0,Bake or Break,4
Bailey_s-Brown-Butter-Frosted-Brownies-1049490,Bailey's Brown Butter Frosted Brownies,2580.0,The Domestic Rebel,4
Rolo-Brownie-Pizza-1202703,Rolo Brownie Pizza,2700.0,Cooking on the Front Burner,4
Fudgy-Homemade-Brownies-_Croissants_-Signature-Brownies_-1569769,Fudgy Homemade Brownies {Croissants' Signature Brownies},3000.0,Diethood,4
BLUE-RIBBON-DARK-CHOCOLATE-BROWNIES-1690321,BLUE RIBBON DARK CHOCOLATE BROWNIES,3000.0,Nummy for My Tummy,4
Candy-Topped-Brownie-Torte-1207121,Candy-Topped Brownie Torte,10800.0,Betty Crocker,3
Coconut-Butter-Brownies-623429,Coconut Butter Brownies,3300.0,Coconut Almond Recipes,3
Gluten-Free-Chocolate-Chip-Cookie-Dough-Frosting-1696243,Gluten Free Chocolate Chip Cookie Dough Frosting,1200.0,Fearless Dining,4
Turtle-Poke-Brownies-1535518,Turtle Poke Brownies,3600.0,Tip Hero,3
Gianduia-Brownies-489789,Gianduia Brownies,4500.0,Bake or Break,4
Cheesecake-Brownies-1405960,Cheesecake Brownies,900.0,RecipesPlus,3
Whole-Wheat-Brownies-Martha-Stewart-193769,Whole-Wheat Brownies,4500.0,Martha Stewart,4
EPIC-Rocky-Road-Brownies-1362984,EPIC Rocky Road Brownies,3300.0,Lauren's Latest,4
Cookies-and-Cream-Cheesecake-Brownies-1124190,Cookies and Cream Cheesecake Brownies,2700.0,Alida's Kitchen,4
Peanut-Butter-Cup-Brownies-470005,Peanut Butter Cup Brownies,3300.0,The Corner Kitchen,5
Gluten-Free-Brownies-with-Mocha-Frosting-1110921,Gluten Free Brownies with Mocha Frosting,3000.0,The Lemon Bowl,4
Blackberry-Salted-Caramel-Brownies-1622793,Blackberry Salted Caramel Brownies,3300.0,The Spice and Tea Exchange,3
Chocolate-Chip-Cookie-Brownies-902236,Chocolate Chip Cookie Brownies,3900.0,Pinch of Yum,4
Butterscotch-brownies-365333,Butterscotch Brownies,2100.0,Jo Cooks,4
Flourless-Brownies-1091932,Flourless Brownies,3300.0,Paleo Leap,3
Banana-Nut-Brownies-TasteOfHome,Banana Nut Brownies,3000.0,Taste of Home,5
Best-Ever-Fudge-Brownie-1418814,Best Ever Fudge Brownie,3300.0,Skinny Ms,4
PB_J-Brownies-781371,PB&J Brownies,3900.0,Kitchenette,4
No-Guilt-Brownies-1563066,No Guilt Brownies,1800.0,Feeling Fit & Enjoying Life,4
Mexican-Brownies-576677,Mexican Brownies,1500.0,Crazy For Crust,4
Floating-Brownie-Allrecipes,Floating Brownie,3600.0,AllRecipes,4
Mississippi-Mud-Brownies-482443,Mississippi Mud Brownies,3600.0,Brown Eyed Baker,4
Best-Gooey-Brownie-Recipe-EVER-1514047,Best Gooey Brownie Recipe EVER,2700.0,FoodGaZm... fattaincassa,4
Butterscotch-Cheesecake-Brownies-1074422,Butterscotch Cheesecake Brownies,2700.0,Just a Taste,4
Cookie-Dough-Brownies-1165386,Cookie Dough Brownies,3000.0,The Hub Of Our Home,4
Black-Bean-Brownies-1088585,Black Bean Brownies,2400.0,Weight Watchers,3
Sweet-Potato-And-Dark-Chocolate-Brownies-1626327,Sweet Potato And Dark Chocolate Brownies,,Delicious.,3
Brownie-Walnut-Pie-1591943,Brownie-Walnut Pie,4800.0,Holidays,4
Triple-Chocolate-Brownie-Pie-471473,Triple Chocolate Brownie Pie,3300.0,Southern Plate,5
Avocado-Brownies-with-Hazelnuts-1278855,Avocado Brownies with Hazelnuts,2100.0,A Pop of Red,4
Flourless-Mexican-Brownies-1101919,Flourless Mexican Brownies,4500.0,Spoonful of Flavor,4
Brownie-Cookies-1297561,Brownie Cookies,1980.0,Chocolate Moosey,4
PHILADELPHIA-Marble-Brownies-533517,PHILADELPHIA® Marble Brownies,3600.0,AllRecipes,4
Peppermint-Brownies-1424560,Peppermint Brownies,3600.0,Lil' Luna,4
Rainbow-and-Pot-of-Gold-Brownies-1535128,Rainbow and Pot of Gold Brownies,1800.0,Crafty Mama in ME,4
Peanut-Butter-Swirl-Brownies-1310600,Peanut Butter Swirl Brownies,4800.0,Only Taste Matters,4
Star-Spangled-Brownie-Pizza-1201169,Star-Spangled Brownie Pizza,2460.0,How does your garden grow,4
Cocoa-Brownies-2_0-1196143,Cocoa Brownies 2.0,3600.0,Alton Brown,3
Blonde-Orange-Brownies-1598040,Blonde Orange Brownies,3000.0,"Dessert  Now, Dinner Later",4
Healthy-Brownie-Recipe-_-Applesauce-Brownies-896752,Healthy Brownie Recipe | Applesauce Brownies,2100.0,Recipe for Perfection,4
No-Bake-Brownies-771069,No-Bake Brownies,1800.0,Mother Earth Living,3
Midnight-Molten-Brownie-Cupcakes-1270794,Midnight Molten Brownie Cupcakes,1800.0,Betty Crocker,3
Raspberry-Cheesecake-Brownie-992066,Raspberry Cheesecake Brownie,4800.0,Little Broken,4
Ad-Hocs-Brownies-769746,Ad Hoc’s Brownies,3900.0,Suburban Soapbox,4
Cheesecake-Marbled-Brownies-571677,Cheesecake-Marbled Brownies,3300.0,La Tartine Gourmande,5
Oreo-Brownies-From-Scratch-1594543,Oreo Brownies From Scratch,3000.0,the hungry mum,4
Almond-Flour-Brownies-1209524,Almond Flour Brownies,3300.0,Recipe for Perfection,4
Best-Brownies-759512,Best Brownies,1440.0,The Real Deal Marin,4
Espresso-Shortbread-Brownie-Bars-1020324,Espresso-Shortbread Brownie Bars,4800.0,My Baking Addiction,5
Ultimate-Homemade-Brownies-1479531,Ultimate Homemade Brownies,3000.0,Schneider Peeps,4
4-Ingredients-Nutella-Brownies-748284,4 Ingredients Nutella Brownies,2100.0,Savory Sweet Life,4
Magic-Bar-Brownies-1127169,Magic Bar Brownies,2700.0,Swirls of Flavor,4
Skinny-Brownies-624922,Skinny Brownies,3000.0,Finding the Weigh,3
Snickers-Brownie-Football-633910,Snickers Brownie Football,1800.0,Motherhood on the Rocks,3
Small-Batch-Brownies-1594144,Small-Batch Brownies,1980.0,Dessert for Two,4
Samoa-Brownie-Bars-978764,Samoa Brownie Bars,3600.0,The Girl Who Ate Everything,4
Fudgy-Homemade-Brownies-1275958,Fudgy Homemade Brownies,2700.0,One Sweet Appetite,4
Roberts-Fudgy-Brownies-by-barbmyers-992377,Robert’s Fudgy Brownies by barbmyers,3600.0,Food Geeks,3
Derby-Pie-Brownies-1618768,Derby Pie Brownies,2400.0,SweetMeets BakeShop,4
Cheesecake-Swirl-Brownies-605003,Cheesecake Swirl Brownies,4500.0,Hugsand Cookies xoxo,3
White-Chocolate-Oreo-Brownies-1239051,White Chocolate Oreo Brownies,3600.0,Plain Chicken,4
Perfect-chocolate-brownies-371054,Perfect Chocolate Brownies,3000.0,Our Best Bites,5
White-Chocolate-Blondie-Brownies-1607606,White Chocolate Blondie Brownies,3300.0,AllRecipes,4
Fudgy-Brownie-Waffles-930590,Fudgy Brownie Waffles,1200.0,One Green Planet,3
Two-Bite-Gluten-Free-Brownies-684589,Two-Bite Gluten Free Brownies,2400.0,Gluten-Free on a Shoestring,4
Gluten-Free-Double-Chocolate-Raspberry-Brownies-1594658,Gluten Free Double Chocolate Raspberry Brownies,1800.0,A Healthy Life For Me,4
Brownie-Sundae-Nutella-Cupcakes-1304226,Brownie Sundae Nutella Cupcakes,3000.0,Baker's Partyshop,4
Thomas_s-Fudgy-Brownies-1615318,Thomas's Fudgy Brownies,3900.0,Martha Stewart,3
Rocky-Road-Brownies-Martha-Stewart,Rocky Road Brownies,2700.0,Martha Stewart,4
Brownie-Mallow-Bars-TasteOfHome,Brownie Mallow Bars,3000.0,Taste of Home,5
Cookies-n-Cream-Oreo-Fudge-Brownies-1278040,Cookies ‘n Cream Oreo Fudge Brownies,3300.0,Cupcake Diaries,4
Rocky-Road-Brownies-442636,Rocky Road Brownies,2700.0,Saveur,5
Cookie-Dough-Brownie-Bars-1013780,Cookie Dough Brownie Bars,3120.0,Sunny Side Ups,4
Black-Bottom-Brownies-489995,Black Bottom Brownies,6000.0,Bake or Break,4
Outrageous-Brownies-1221027,Outrageous Brownies,2400.0,"Dinners, Dishes and Desserts",4
Red_-White-and-Blue-Candy-Topped-Brownies-1545675,"Red, White and Blue Candy-Topped Brownies",6000.0,Betty Crocker,3
Mocha-Brownies-622258,Mocha Brownies,3900.0,Imbibe,3
Lemon-Brownies-1598800,Lemon Brownies,1800.0,Clever Housewife,4
Chewy_-Fudgy-Triple-Chocolate-Brownies-475174,"Chewy, Fudgy Triple Chocolate Brownies",3900.0,Annie's Eats,0
Midnight-Molten-Brownie-Cupcakes-759060,Midnight Molten Brownie Cupcakes,1800.0,Tablespoon,3
Walnut-Brownies-1613097,Walnut Brownies,2100.0,The Tasty K,4
Pumpkin-Swirl-Brownies-1336219,Pumpkin Swirl Brownies,4200.0,Foodtastic Mom,4
Cappuccino-Cream-Cheese-Brownies-1107716,Cappuccino Cream Cheese Brownies,4200.0,The Grant Life,4
Aunt-Pinkie_s-Famous-Fudgy-Brownies-1335355,Aunt Pinkie's Famous Fudgy Brownies,1920.0,Through Her Looking Glass,4
Chocolate-Mint-Brownies-1599226,Chocolate Mint Brownies,10200.0,Inside Karen's Kitchen,4
Caramel-Apple-Brownies-895955,Caramel Apple Brownies,3600.0,Lemons for Lulu,4
One-Bowl-Brownies-1514273,One Bowl Brownies,900.0,Well Plated,4
Double-chocolate-cherry-quinoa-brownies-314514,Double Chocolate Cherry Quinoa Brownies,4800.0,The Kitchn,5
Fudgy-Brownie-592626,Fudgy Brownie,3000.0,Created by Diane,4
Valentine_s-Day-Brownies-1082046,Valentine's Day Brownies,2100.0,Live Well Bake Often,4
Mocha-Brownies-with-coffee-frosting-and-oreos-1571367,Mocha Brownies with coffee frosting and oreos,2700.0,Broma Bakery,4
Cadbury-Cream-Egg-Brownies-_from-scratch_-1548685,Cadbury Cream Egg Brownies (from scratch),2700.0,Some Of This And That,4
Lemon-Brownies-1069120,Lemon Brownies,1500.0,familysavvy.com,4
Zucchini-Brownies-1157914,Zucchini Brownies,2100.0,Crazy For Crust,4
Dark-Chocolate-Brownies-with-Rhubarb-and-Rose-Ice-Cream-1700816,Dark Chocolate Brownies with Rhubarb and Rose Ice Cream,6300.0,Butter and Brioche,4
Chocolate-Hazelnut-Iced-Brownies-1031548,Chocolate Hazelnut Iced Brownies,2100.0,The Country Chic Cottage,4
Brownie-Cupcakes-1605366,Brownie Cupcakes,3000.0,AllRecipes,4
Gluten-Free-Fudgy-Brownies-1049169,Gluten Free Fudgy Brownies,3300.0,Shutterbean,4
Salted-Caramel-Brownie-Bites-903037,Salted Caramel Brownie Bites,2400.0,The Comfort of Cooking,4
Oh-So-Good-Brownies-769334,Oh So Good Brownies,2400.0,Love Foodies,4
Crock-Pot-Chocolate-Fudge-Brownie-1513453,Crock Pot Chocolate Fudge Brownie,6600.0,Gemma's Bigger Bolder Baking,4
Lemon-Blondies_-a-light-and-dairy-free-version-of-Brownies-1125090,"Lemon Blondies, a light and dairy-free version of Brownies",2400.0,The Petite Cook,4
The-Fudgiest-Brownies-on-Earth-1488715,The Fudgiest Brownies on Earth,2700.0,My Bottomless Boyfriend,4
Apple-brownies-364817,Apple Brownies,3900.0,Eat at Home,4
Brownie-Cookies-1072620,Brownie Cookies,1560.0,Chase the Star,4
Whole-Wheat-Dark-Chocolate-Zucchini-Brownies-1635381,Whole-Wheat Dark Chocolate Zucchini Brownies,2700.0,VeryBestBaking,3
Delicious-Sweet-Potato-Brownies-1562012,Delicious Sweet Potato Brownies,3000.0,Best Herbal Health,4
Chocolate-Brownies-With-Salted-Caramel-Drizzle-1704883,Chocolate Brownies With Salted Caramel Drizzle,2700.0,Asian Food Channel,3
Ultimate-Double-Chocolate-Brownies-with-Caramels-1127560,Ultimate Double Chocolate Brownies with Caramels,3300.0,Pretty Practical Gays,4
Double-Chocolate-Brownies-748457,Double Chocolate Brownies,4800.0,Recipe.com,3
Mocha-Fudge-Skillet-Brownies-1258487,Mocha Fudge Skillet Brownies,3600.0,Yes to Yolks,4
Bailey_s-Irish-Cream-Brownies-AllRecipes-202780,Bailey's Irish Cream Brownies,4200.0,AllRecipes,5
Bourbon-Brown-Sugar-Brownies-1071605,Bourbon Brown Sugar Brownies,2700.0,Tutti Dolci,4
Easy-5-Ingredient-Brownies_how-to-make-5-ingredient-brownies-1523687,"Easy 5 Ingredient Brownies,how to make 5 ingredient brownies",1800.0,The Food Kiosk,4
Fudgy-Vegan-Brownies-1688517,Fudgy Vegan Brownies,6300.0,Veggie Souls,4
Brownies-531586,Brownies,4500.0,L'Antro dell'Alchimista,4
Fudge-Brownies-1551895,Fudge Brownies,4800.0,Serena Bakes Simply from Scratch,4
Marbled-Pumpkin-Chocolate-Brownies-1364556,Marbled Pumpkin Chocolate Brownies,60.0,Home & Plate,4
Popcorn-Brownies-1244374,Popcorn Brownies,3000.0,Great British Chefs,3
Mocha-Walnut-Brownies-1324730,Mocha-Walnut Brownies,14400.0,Real Simple,3
Leaky-Cauldron-Brownies-Halloween-Dessert-1079213,Leaky Cauldron Brownies Halloween Dessert,2400.0,Jade Louise Designs,4
Fudgy-Frosted-Brownies-1569010,Fudgy Frosted Brownies,2100.0,Something Swanky,4
Smores-Brownies-592444,S’mores Brownies,1800.0,Stick a Fork in It,4
Cream-Cheese-Brownie-Cookies-995318,Cream Cheese Brownie Cookies,2100.0,Cookies & Cups,4
Healthy-Brownies-1185311,Healthy Brownies,2700.0,Real Food Real Deals,4
Brownies-631879,Brownies,3600.0,Sobre Dulce y Salado,4
Double-Chocolate-Brownies-632772,Double Chocolate Brownies,4500.0,Turntable Kitchen,3
Superfood-Brownies-1562788,Superfood Brownies,3000.0,Mind Body Green,3
Irish-Cream-Swirl-Brownies-1038204,Irish Cream Swirl Brownies,1800.0,Three Different Directions,4
Mile-High-Guinness-Brownies-with-Guinness-Buttercream-Frosting-1583239,Mile High Guinness Brownies with Guinness Buttercream Frosting,4500.0,Jo Cooks,4
Flourless-Brownies-970892,Flourless Brownies,2400.0,Diet Taste,4
Brownie-Pizza-1431352,Brownie Pizza,2400.0,Tidy Mom,4
Fudgy-Brownies-1475679,Fudgy Brownies,2700.0,"Dinners, Dishes and Desserts",4
Rocky-Road-Brownie-Cookies-1594874,Rocky Road Brownie Cookies,1800.0,Melissa's Southern Style Kitchen,4
Brownie-Batter-Oatmeal-1200870,Brownie Batter Oatmeal,420.0,The Oatmeal Artist,4
Dark-Chocolate-Peppermint-Brownies-1258574,Dark Chocolate Peppermint Brownies,3600.0,MyRecipes,3
Fudgiest-Espresso-Cashew-Brownies-443248,Fudgiest Espresso Cashew Brownies,2400.0,Serious Eats,5
Brownie-Bottom-Cheesecake-1565643,Brownie Bottom Cheesecake,21600.0,a trEATs affair,4
Heart-Shaped-Brownies-1454348,Heart Shaped Brownies,2400.0,Shop With Mama,4
Frankenstein-Brownies-1339446,Frankenstein Brownies,2100.0,Like Mother Like Daughter,4
Easy-Mini-Brownies-1490811,Easy Mini Brownies,2100.0,Manic Mama of 3,4
Better-Brownies-AllRecipes,Better Brownies,2700.0,AllRecipes,4
Pumpkin-Brownies_-From-Scratch-1561272,"Pumpkin Brownies, From Scratch",4200.0,Healthy Recipes,4
Fudgy-Avocado-Brownies-with-Avocado-Frosting-1571564,Fudgy Avocado Brownies with Avocado Frosting,3000.0,Frugal Mom Eh,4
Death-by-Chocolate-Brownies-1206879,Death by Chocolate Brownies,2100.0,Delicious Obsessions,4
Guinness-Stout-Brownies-1368868,Guinness Stout Brownies,3600.0,Life is Sweets,4
Fudgy-Jam-Brownies-1217304,Fudgy Jam Brownies,1800.0,Kitchen Confidante,4
Peppermint-Chocolate-Fudge-Brownies-With-Essential-Oils-1131833,Peppermint Chocolate Fudge Brownies With Essential Oils,3300.0,Thrifty Diy Diva,4
Easy-Mini-Minty-Brownies-1439804,Easy Mini Minty Brownies,2700.0,A Sprinkle of This and That,4
Brownie-Pizza-1342187,Brownie Pizza,3300.0,Spiced,4
Chewy-Brownies-Allrecipes,Chewy Brownies,2400.0,AllRecipes,4
Fudgy-Strawberry-Shortbread-Brownies-1053588,Fudgy Strawberry Shortbread Brownies,3300.0,Amy's Healthy Baking,4
Bailey_s-Irish-Cream-Brownies-1062784,Bailey's Irish Cream Brownies,4500.0,Wee Kitchen,4
Five-Ingredient-Guinness-Brownies-1541991,Five Ingredient Guinness Brownies,2100.0,Sprinkle Bakes,4
Peppermint-Cloud-Brownies-607505,Peppermint Cloud Brownies,1500.0,GrandParents.com,3
Peanut-butter-fudge-brownie-trifle-333553,Peanut Butter Fudge Brownie Trifle,2100.0,How Sweet It Is,5
Valentine-Heart-Brownies-1505681,Valentine Heart Brownies,3000.0,Swirls of Flavor,4
Easy-Brownie-Cake-Pops-1389948,Easy Brownie Cake Pops,4800.0,Barbara Bakes,4
Oh-So-Fudgey-Brownies-965391,Oh-So-Fudgey Brownies,2100.0,Meal Planning Maven - Linda S.,4
Reese_s-Cheesecake-Brownies-1018551,Reese's Cheesecake Brownies,1500.0,Pip and Ebby,4
White-Chocolate-Mousse-Brownie-Parfait-1623987,White Chocolate Mousse Brownie Parfait,3300.0,Zag Left,4
Trick-or-Beet-Brownies-1367251,Trick or Beet Brownies,6600.0,Foxes Love Lemons,4
Dark-_-Spicy-Fudge-Brownies-1013809,Dark & Spicy Fudge Brownies,3300.0,Sunny Side Ups,4
Vanilla-Caramel-Brownies-488375,Vanilla Caramel Brownies,3300.0,GoodLife Eats,4
Raspberry-Mocha-Brownies-1179888,Raspberry Mocha Brownies,2100.0,Stuck on Sweet,4
Banana-Brownies-with-Peanut-Butter-Banana-Frosting-575992,Banana Brownies with Peanut Butter Banana Frosting,7200.0,Taste and Tell,4
Flourless-Chocolate-Brownies-1047139,Flourless Chocolate Brownies,1800.0,Family Fresh Cooking,4
Peanutty-Brownie-Bars-1023625,Peanutty Brownie Bars,2400.0,Better Homes and Gardens,3
Caramel-Crunch-Brownie-Skillet-1581566,Caramel Crunch Brownie Skillet,1800.0,Eazy Peazy Mealz,4
Frosted-Chocolate-Brownies-1004464,Frosted Chocolate Brownies,3900.0,Bakerita,4
Slow-Cooker-Chocolate-Chip-Brownie-Cake-1612315,Slow Cooker Chocolate Chip Brownie Cake,3300.0,Fake Ginger,4
Gails-Fudge-Brownies-1170681,Gail’s Fudge Brownies,3000.0,Served From Scratch,4
