,rec_name,tot_time_seconds,rec_source,rating
Kitchen-Sink-Brownies-490002,Kitchen Sink Brownies,4680.0,Bake or Break,4
Peanut-Butter-Swirl-Brownies-478685,Peanut Butter Swirl Brownies,4200.0,Life Made Simple,4
Healthy-Sweet-Potato-Brownies-965187,Healthy Sweet Potato Brownies,2100.0,Hungry Little Girl,4
Hungry-Girl_s-Peanut-Butter-Brownies-1626925,Hungry Girl's Peanut Butter Brownies,4200.0,The Dr.Oz Show,3
Amaretto-cherry-brownies-317984,Amaretto Cherry Brownies,4200.0,Food52,4
Valentines-Brownie-Truffles-1462264,Valentine’s Brownie Truffles,5100.0,This Mommy Saves Money,4
Three_layer-Chocolate-Brownies-TasteOfHome,Three-Layer Chocolate Brownies,3900.0,Taste of Home,5
Flourless-Pumpkin-Brownies-631400,Flourless Pumpkin Brownies,2400.0,Delighted Momma,3
Brownies-For-2-1033964,Brownies For 2,1500.0,TGIF - This Grandma Is Fun,4
Brownie-Cupcakes-with-Marshmallow-Frosting-1164824,Brownie Cupcakes with Marshmallow Frosting,3300.0,Cooking Classy,4
Cream-Cheese-Marbled-Chocolate-Brownies-1389907,Cream Cheese Marbled Chocolate Brownies,3180.0,VeryBestBaking,3
Reese_s-Peanut-Butter-Brownie-Pie-1511432,Reese's Peanut Butter Brownie Pie,1800.0,Yammie's Noshery,4
Red-Velvet-Cheesecake-Swirl-Brownies-1470332,Red Velvet Cheesecake Swirl Brownies,2400.0,"Chocolate, Chocolate and More",4
Pumpkin-Swirl-Brownies-1346582,Pumpkin Swirl Brownies,4200.0,Sassy Radish,4
Oatmeal-Caramel-Truffle-Brownies-1196279,Oatmeal Caramel Truffle Brownies,2700.0,Mom On Timeout,4
Peanut-Butter-Cookie-Fudge-Brownies-1196829,Peanut Butter Cookie Fudge Brownies,3900.0,Bakerita,4
Chocolate-Brownie-Cake-1502592,Chocolate Brownie Cake,3600.0,fusionrecipes.com,3
The-Relish-Brownie-1057341,The Relish Brownie,3000.0,Mean Mother Cooker,4
Blondie-Topped-Brownies-775566,Blondie-Topped Brownies,3900.0,Serious Eats,3
Triple-Chocolate-Cookie-Dough-Brownies-577560,Triple Chocolate Cookie Dough Brownies,3600.0,Confections of a Foodie Bride,4
Ultimate-Vegan-Gluten-Free-Brownie-1199724,Ultimate Vegan Gluten Free Brownie,2100.0,Simple Vegan Blog,4
Reese_s-Brownie-Ice-Cream-Cake-1219935,Reese's Brownie Ice Cream Cake,3900.0,Deliciously Declassified,4
Healthier-Chocolate-Brownies-1055721,Healthier Chocolate Brownies,2100.0,Mother Rimmy's,4
Flourless-Fudgey-Peanut-Butter-Brownies-1012564,Flourless Fudgey Peanut Butter Brownies,3000.0,Creme de la Crumb,4
Healthy-Avocado-Brownies-1383123,Healthy Avocado Brownies,2100.0,The Healthy Maven,4
Easy-Christmas-Tree-Brownies-1383189,Easy Christmas Tree Brownies,3300.0,One Little Project,4
Chocolate-Mint-Brownies-1060339,Chocolate Mint Brownies,19800.0,Betty Crocker,3
One-bowl-homemade-chocolate-chunk-and-toffee-chip-brownies-333191,One Bowl Homemade Chocolate Chunk and Toffee Chip Brownies,3000.0,Picky Palate,5
Chocolate-Chip-Brownie-Energy-Bars-1634903,Chocolate Chip Brownie Energy Bars,900.0,Get Inspired Everyday!,4
Brownie-Thins-Epicurious,Brownie Thins,3000.0,Epicurious,4
Halloween-Brownies-1372388,Halloween Brownies,4800.0,The Hungry Traveler,4
Cappuccino-brownies-344859,Cappuccino Brownies,2400.0,Gluten-Free Goddess,5
Pumpkin-Cheesecake-Swirled-Brownies-1249836,Pumpkin Cheesecake Swirled Brownies,3000.0,Chocolate with Grace,4
Salted-Caramel-Skillet-Brownies-473789,Salted Caramel Skillet Brownies,3000.0,Two Peas & Their Pod,5
Trick-or-Beet-Brownies-501957,Trick or Beet Brownies,6600.0,Foxes Love Lemons,4
Little-Debbie-Cosmic-Brownies-Copycat-1251965,Little Debbie Cosmic Brownies Copycat,3000.0,Moms Need To Know,4
Chewy-Peanut-Butter-Brownies-1043509,Chewy Peanut Butter Brownies,3300.0,Can't Stay Out of the Kitchen,4
Peanut-Butter-Brownie-Caramelitas-989597,Peanut Butter Brownie Caramelitas,2700.0,I am baker,4
Peppermint-Cheesecake-Swirl-Brownies-975252,Peppermint Cheesecake Swirl Brownies,2400.0,Creme de la Crumb,4
Santa-Hat-Brownies-1431341,Santa Hat Brownies,4200.0,"Oh, Sweet Basil",4
Mocha-Biscoff-Brownies-1260392,Mocha Biscoff Brownies,2400.0,The Bitter Side of Sweet,4
Peanut-Butter-Brookies-1618083,Peanut Butter Brookies,4500.0,When Hungry,4
Chocolate-Raspberry-Brownies-1329841,Chocolate Raspberry Brownies,2700.0,Baking In Pink,4
Chocolate-Chip-Cookie-Brownie-Bars-1629679,Chocolate Chip Cookie Brownie Bars,3600.0,This Mama Loves,4
Butterscotch-Brownies-Iii-Allrecipes,Butterscotch Brownies III,3120.0,AllRecipes,4
Supernatural-Brownies-1480209,Supernatural Brownies,3300.0,New York Times Cooking,3
Brownie-Tarts-TasteOfHome,Brownie Tarts,3000.0,Taste of Home,5
Brownies-in-a-Cone-572721,Brownies in a Cone,2100.0,Taste of Home,5
Brownie-Cheesecake-Bites-1477464,Brownie Cheesecake Bites,5100.0,Art and the Kitchen,4
Two-Minute-Brownie-in-a-Mug-1324931,Two Minute Brownie in a Mug,900.0,The Taylor House,4
Peanut-Butter-Crunch-Brownies-1072635,Peanut Butter Crunch Brownies,2400.0,"Dinners, Dishes and Desserts",4
Raw-Brownie-Bites_-638552,Raw Brownie Bites.,1500.0,Urban Sprout,4
Thin-Mint-Cookies-_-Cream-Brownies-1082591,Thin Mint Cookies & Cream Brownies,2700.0,Self Proclaimed Foodie,4
Rum-Pineapple-Chocolate-Fudge-Brownies-1203486,Rum Pineapple Chocolate Fudge Brownies,4500.0,Recipe for Perfection,4
White-Chocolate-Cheesecake-Brownies-1190647,White Chocolate Cheesecake Brownies,3000.0,Carolyn Blogs,4
Salted-Caramel-Filled-Fudge-Brownies-1564341,Salted Caramel-Filled Fudge Brownies,6300.0,Simply Romanesco,4
Peanut-Butter-Swirl-Chocolate-Brownies-1332913,Peanut Butter Swirl Chocolate Brownies,1500.0,Better Homes and Gardens,3
Red-Velvet-Brownies-1415227,Red Velvet Brownies,3900.0,Plain Chicken,4
Chocolate-Brownie-Ice-Cream-1123317,Chocolate Brownie Ice Cream,3000.0,Dieter's Downfall,4
Orange-Cream-Chocolate-Brownies-1597271,Orange Cream Chocolate Brownies,2100.0,Who Needs A Cape,4
Raw-Brownie-Bites-_Vegan_-Paleo_-1002290,"Raw Brownie Bites (Vegan, Paleo)",1800.0,Detoxinista,4
Gooey_-Fudgy-S_mores-Brownies-1253277,"Gooey, Fudgy S'mores Brownies",3600.0,A Cookie Named Desire,4
Fudgy-Brownies-with-Candy-Cane-Frosting-1564977,Fudgy Brownies with Candy Cane Frosting,5400.0,a trEATs affair,4
Sweet-Potato-Paleo-Brownies-1118507,Sweet Potato Paleo Brownies,2400.0,Great Food and Lifestyle,4
Single-Serving-Brownies-979170,Single Serving Brownies,300.0,Foodie Fiasco,4
By-Cracky-Bars-1690755,By-Cracky Bars,3000.0,No Fail Recipes,4
Better-Than-Boxed-Brownies-1012004,Better Than Boxed Brownies,2400.0,Broma Bakery,4
Oatmeal-Chocolate-Chunk-Cookie-Peanut-Butter-Swirled-Brownies_-579345,Oatmeal Chocolate Chunk Cookie Peanut Butter Swirled Brownies.,3000.0,Half Baked Harvest,4
Coconut-cream-topped-brownies-333903,Coconut Cream Topped Brownies,3000.0,How Sweet It Is,5
Pomegranate-Mousse-Brownies-1357333,Pomegranate Mousse Brownies,5400.0,Peas and Peonies,4
Cream-Cheese-Brownies-with-Toffee-and-Pecans-489902,Cream Cheese Brownies with Toffee and Pecans,5100.0,Bake or Break,4
Fudgy-Brownies-I-Allrecipes,Fudgy Brownies I,3300.0,AllRecipes,4
COOKIE-DOUGH-BROWNIES-1232362,COOKIE DOUGH BROWNIES,3000.0,Chef In Training,4
Almost-Raw-Blondie-Brownies-1193505,Almost Raw Blondie Brownies,1500.0,Delicious Knowledge,4
A-fun-Halloween-Treat---Charlie-Brown-Ghost-Brownies-1319035,A fun Halloween Treat - Charlie Brown Ghost Brownies,3600.0,Hungry Happenings,4
Healthy-Brownies-made-in-the-Blender-in-Minutes_-1171992,“Healthy” Brownies made in the Blender in Minutes!,2400.0,GreenLiteBites,4
Low-sugar-and-whole-wheat-brownies-with-walnuts-_grandma-willey_s-brownie-recipe_-309314,Low-Sugar and Whole Wheat Brownies with Walnuts (Grandma Willey's Brownie Recipe),3000.0,Kalyn's Kitchen,5
Chocolate-Covered-Strawberry-Brownie-Trifle-Delight-1619279,Chocolate Covered Strawberry Brownie Trifle Delight,1200.0,The Baking Chocola Tess,4
Brownie-Cookies-1435224,Brownie Cookies,2100.0,What's For Supper,4
Peanut-Butter-Marshmallow-Krispie-Topped-Brownies-1183703,Peanut Butter Marshmallow Krispie Topped Brownies,2400.0,Nutmeg Nanny,4
Salty-Caramel-Peanut-Pretzel-Brownies-1026969,Salty Caramel Peanut Pretzel Brownies,2700.0,Jif.com,3
Caramel-Apple-Brownie-1334066,Caramel Apple Brownie,4200.0,Foodie Crush,4
5-Minute-Fudge-Brownies-_with-sugar__-995786,5 Minute Fudge Brownies (with sugar)!,2700.0,100 Days of Real Food,4
Candy-Bar-Brownies-1539163,Candy Bar Brownies,2700.0,Taste of Home,3
RIP-Pumpkin-Brownies-1336149,RIP Pumpkin Brownies,3000.0,Lauras Little House Tips,4
Triple-Chocolate-Cherry-Brownies-1012568,Triple Chocolate Cherry Brownies,1800.0,Who Needs A Cape,4
Deep_-Dark-Brownies-Martha-Stewart,"Deep, Dark Brownies",3900.0,Martha Stewart,4
Coca-cola-brownies-351296,Coca Cola Brownies,2400.0,Serious Eats,5
Brownie-Bottom-Cookie-Dough-Cheesecake-Bars-998244,Brownie Bottom Cookie Dough Cheesecake Bars,4500.0,Handle the Heat,4
Peppermint-Bark-Brownies-1420692,Peppermint Bark Brownies,3900.0,Midget Momma,4
Choc-raspberry-Chia-Brownies-1627505,Choc-raspberry Chia Brownies,3600.0,Delicious.,3
Healthy-Tofu-Brownies-793025,Healthy Tofu Brownies,2700.0,Tasty Kitchen,3
Extra-Extra-Rich-Brownies-Allrecipes,Extra Extra Rich Brownies,2100.0,AllRecipes,3
Clean-Raspberry-Mocha-Brownies-1375743,Clean Raspberry Mocha Brownies,2700.0,Amy's Healthy Baking,4
Clean-_-Fudgy-Dark-Chocolate-Frosted-Brownies-1001463,Clean & Fudgy Dark Chocolate Frosted Brownies,2400.0,Amy's Healthy Baking,4
Robb-Walsh_s-Ancho-Brownies-Serious-Eats-288842,Robb Walsh's Ancho Brownies,2700.0,Serious Eats,5
Salted-Caramel-Brownie-Trifles-with-Whipped-Cream-955892,Salted Caramel Brownie Trifles with Whipped Cream,3000.0,The Little Kitchen,4
Oreo-Stuffed-Mint-Chocolate-Brownies-1110328,Oreo Stuffed Mint Chocolate Brownies,2700.0,Creme de la Crumb,4
Fudgy-Paleo-Brownies-1343919,Fudgy Paleo Brownies,1560.0,Jay's Baking Me Crazy,4
Flourless-Fudge-Brownies-1096466,Flourless Fudge Brownies,3300.0,Cinnamon Girl,4
Slow-Cooker-Triple-Chocolate-Brownies-983905,Slow Cooker Triple Chocolate Brownies,15000.0,Spicy Southern Kitchen,4
Homemade-Brownie-Mix-1094268,Homemade Brownie Mix,2100.0,A Few Short Cuts,4
Peppermint-brownies-368796,Peppermint Brownies,3000.0,Framed Cooks,4
Buckwheat-Flour-Chocolate-Brownies-832939,Buckwheat Flour Chocolate Brownies,2700.0,London Bakes,4
Hamentashen-with-Brownie-Filling-AllRecipes,Hamentashen with Brownie Filling,16800.0,AllRecipes,5
Sriracha-Brownies-673666,Sriracha Brownies,2700.0,Cupcake Project,4
Caramel-Brownies-1405361,Caramel Brownies,2400.0,RecipesPlus,3
Brownie-Caramel-Pecan-Cake-1034771,Brownie Caramel Pecan Cake,4800.0,Oh She Glows,4
_-Chocolate-_-Crunchy-Peanut-Butter-Brownie-Bites_-1681683,~ Chocolate & Crunchy-Peanut-Butter Brownie Bites~,5100.0,Kitchen Encounters,4
Zucchini-Espresso-Brownies-989373,Zucchini Espresso Brownies,2100.0,Skinny Fitalicious,4
BEER-BROWNIES-WITH-MILK_-1020298,BEER BROWNIES WITH MILK!,3600.0,The Kitchy Kitchen,4
Apple-Brownies-895942,Apple Brownies,3900.0,Yankee,3
Peanut-Butter-Cup-Crunch-Brownies-896605,Peanut Butter Cup Crunch Brownies,2700.0,From Cupboard to Cupboard,4
Bourbon-Brownies-963246,Bourbon Brownies,4200.0,Cooking In Stilettos,4
Brownie-Hearts-with-Raspberry-Buttercream-Filling-1484879,Brownie Hearts with Raspberry Buttercream Filling,1800.0,Moms Need To Know,4
Brownie-S_mores-Skillet-Dip-1257161,Brownie S'mores Skillet Dip,1800.0,Living Better Together,4
One-Bowl-Brownies-982736,One Bowl Brownies,1800.0,Jen's Favorite Cookies,4
Naughty-But-So-Nice-Brownies-600400,Naughty But So Nice Brownies,3000.0,Only Taste Matters,4
Pretzel-Crusted-Fudgy-Peanut-Butter-Brownies-1194544,Pretzel Crusted Fudgy Peanut Butter Brownies,2400.0,Buns in my Oven,4
Vegan-Pinto-Bean-Brownies-1654466,Vegan Pinto Bean Brownies,2400.0,Ex Sloth,4
Peanut-Butter-Nutella-Candy-Bar-Brownie-1338602,Peanut Butter Nutella Candy Bar Brownie,3600.0,How Sweet It Is,4
Black-Bean-Brownies-675989,Black Bean Brownies,3000.0,Kris Carr,3
Pumpkin-Kiss-Brownies-1340070,Pumpkin Kiss Brownies,3900.0,Butter Cream Blondie,4
Ghirardelli-Classic-Chocolate-Brownies-1481041,Ghirardelli Classic Chocolate Brownies,3000.0,Posh on a Budget,4
Deep_-Dark-Brownies-993214,"Deep, Dark Brownies",3000.0,The Brownie Project,4
Microwave-Coffee-Mug-Brownies-570985,Microwave Coffee Mug Brownies,600.0,12Tomatoes,4
Triple-Chocolate-Espresso-Brownies-470625,Triple-Chocolate Espresso Brownies,3900.0,Tracey's Culinary Adventures,4
Caramel-Swirl-Brownie-Chunk-Ice-Cream-486191,Caramel Swirl Brownie Chunk Ice Cream,2700.0,Barefeet In The Kitchen,4
Boyfriend-Brownies-_Caramel-Brownies_-1311630,Boyfriend Brownies {Caramel Brownies},3300.0,Well Plated,4
Boozy-Stout-Brownies-1549261,Boozy Stout Brownies,3600.0,Jeanie and Lulu's Kitchen,4
Chocolate-Covered-Pretzel-Brownies-1242063,Chocolate-Covered Pretzel Brownies,300.0,Averie Cooks,4
The-Best-Brownies-1464369,The Best Brownies,2400.0,AlloverUnique,4
M_Ms-Brownies-1313171,M&M’s® Brownies,2700.0,Inside BruCrew Life,4
White-Chocolate-Blondie-Brownies-AllRecipes-37590,White Chocolate Blondie Brownies,3300.0,AllRecipes,5
The-Perfect-Brownies-1053583,The Perfect Brownies,3600.0,Amy's Healthy Baking,4
Cinnamon-Chile-Chocolate-Brownies-1303458,Cinnamon Chile Chocolate Brownies,3300.0,Whole Foods Market,3
Brooke_s-Best-Bombshell-Brownies-1610660,Brooke's Best Bombshell Brownies,3000.0,AllRecipes,4
Peanut-Butter-Brownie-Cake-1513125,Peanut Butter Brownie Cake,2400.0,My Sequined Life,4
ColdStone-Birthday-Cake-Remix-Brownies-639739,ColdStone Birthday Cake Remix Brownies,3300.0,Mayhem in the Kitchen,4
Cherry-Cream-Cheese-Brownie-Crumble-1624630,Cherry Cream Cheese Brownie Crumble,2100.0,Mostly Homemade Mom,4
Brownies-with-a-Tropical-Twist-1100031,Brownies with a Tropical Twist,1800.0,The Rebel Chick,4
Strawberry-Cake-Mix-Brownies-1535465,Strawberry Cake Mix Brownies,2700.0,Pip and Ebby,4
Microwave-Chocolate-Mug-Brownie-1457133,Microwave Chocolate Mug Brownie,120.0,AlloverUnique,4
Fudgy-Gluten-Free-Brownies-1678392,Fudgy Gluten-Free Brownies,3300.0,Give Recipe,4
Reeses-Peanut-Butter-Fudge-Brownies-1179624,Reese’s Peanut Butter Fudge Brownies,3300.0,Parade's Community Table,4
Halloween-Brownie-Graveyard-1302259,Halloween Brownie Graveyard,4800.0,Culinary Ginger,4
Peanut-Butter-Brownies-Ii-Allrecipes,Peanut Butter Brownies II,3600.0,AllRecipes,4
Chocolate-mint-Brownie-1636988,Chocolate-mint Brownie,,ladiesboxx,4
Brownies-with-Salted-Brandy-Ganache-1299536,Brownies with Salted Brandy Ganache,3600.0,Cooking at Sabrina's,4
Cinnamon-Chocolate-Brownies-with-Chocolate-Ganache-Epicurious-51024,Cinnamon-Chocolate Brownies with Chocolate Ganache,4500.0,Epicurious,5
Dark-Chocolate-and-Raspberry-Brownie-Tarts-978983,Dark Chocolate and Raspberry Brownie Tarts,3300.0,Sidewalk Shoes,4
Easy-Brownie-Cake-Pops-1265359,Easy Brownie Cake Pops,4800.0,Barbara Bakes,4
Mary_s-Brownies-Allrecipes,Mary's Brownies,3000.0,AllRecipes,4
Paleo-Double-Chocolate-Flourless-Brownies-625957,Paleo Double-Chocolate Flourless Brownies,3000.0,Cook Like a Cavewoman,3
Paleo-Protein-Brownies-1581853,Paleo Protein Brownies,2700.0,Amazing Paleo,3
Meltaway-Brownie-Blossoms-1280485,Meltaway Brownie Blossoms,1500.0,Melissa's Southern Style Kitchen,4
Brownie-Mug-Cake-1188535,Brownie Mug Cake,600.0,Free Range Cookies,4
Boozy-Irish-Cream-Brownies-1260321,Boozy Irish Cream Brownies,1500.0,Orange Blossoms And Sunshine,4
Triple-Chocolate-Brownies-996926,Triple Chocolate Brownies,2400.0,Chef Michael Smith,3
Chocolate-Brownie-Trifle-1552999,Chocolate Brownie Trifle,2100.0,Reviewz and Newz,4
Roast-cherry-dark-chocolate-brownie-sundaes-351039,Roast Cherry Dark Chocolate Brownie Sundaes,4500.0,Closet Cooking,5
3-Ingredient-Nutella-Brownies-1545626,3 Ingredient Nutella Brownies,3000.0,iFood.tv,3
Gluten-Free-Sweet-_-Salty-Brownies-479471,Gluten Free Sweet & Salty Brownies,2400.0,Simply Gluten Free,4
Peanut-Butter-Chocolate-Brownies-1023680,Peanut Butter Chocolate Brownies,3000.0,Lauren Kelly Nutrition,4
White-Chocolate-Strawberry-Brownies-1616302,White Chocolate Strawberry Brownies,3600.0,Jamie Cooks It Up,4
Easy-Diet-Dr-Pepper-Brownies-1589083,Easy Diet Dr Pepper Brownies,,Frugal Foodie Mama,4
Red_-White_and-Blue-Brownies-1064337,"Red, White,and Blue Brownies",2400.0,Courtney's Sweets,4
Absolutely-Best-Brownies-Allrecipes,Absolutely Best Brownies,1800.0,AllRecipes,5
The-Best-Paleo-Brownies-1439376,The Best Paleo Brownies,2400.0,Dont Mess with Mama,4
Frosted-Brownie-Bites-579509,Frosted Brownie Bites,2400.0,When is Dinner,4
Thin-Mint-Brownies-1022736,Thin Mint Brownies,4800.0,365(ish) Days of Pinterest,4
Creamsicle-Brownies-622929,Creamsicle Brownies,2100.0,Confessions of a Cookbook Queen,3
Peppermint-Brownie-Sticks-966834,Peppermint Brownie Sticks,600.0,Living Sweet Moments,3
Croissants_-Signature-Brownies-1417435,Croissants' Signature Brownies,3600.0,A Dish of Daily Life,4
Crazy-Brownies-1124549,Crazy Brownies,2100.0,Spabettie,4
Peanut-Butter-Cup-Brownie-Bites-1625546,Peanut Butter Cup Brownie Bites,1800.0,The Mom Maven,4
Chocolate-Fudge-Brownies-604694,​Chocolate Fudge Brownies,3300.0,Epicurious Community Table,3
Pumpkin-Chocolate-Brownie-Cheesecake-1308023,Pumpkin Chocolate Brownie Cheesecake,4800.0,"Life, Love and Sugar",4
Avocado-Brownies-1419167,Avocado Brownies,,True Inspiration Daily,4
Andes-Mint-Brownies-474268,Andes Mint Brownies,1800.0,Two Peas & Their Pod,5
Banana-Maple-Brownies-679173,Banana Maple Brownies,2400.0,Food & Whine,4
Classic-Fudge-Walnut-Brownies-1086538,Classic Fudge-Walnut Brownies,2700.0,MyRecipes,3
Nutella-Brownie-Cookies-1608132,Nutella Brownie Cookies,3300.0,Tastes of Lizzy T,4
Melt-In-Your-Mouth-Peanut-Butter-Brownies-1117404,Melt-In-Your-Mouth Peanut Butter Brownies,1200.0,My Gourmet Connection,4
Buckeye-Brownies-_Vegan_-Gluten-Free_-1379485,"Buckeye Brownies [Vegan, Gluten-Free]",2400.0,One Green Planet,3
Microwave-Eggless-Brownie-In-A-Mug-1286570,Microwave Eggless Brownie In A Mug,360.0,Chitra's Food Book,4
Ikea-Hack-3-Ingredient-Brownies-1239847,Ikea Hack 3 Ingredient Brownies,,Pint Sized Baker,4
Almond-joy-brownies-341031,Almond Joy Brownies,3300.0,MyRecipes,4
Chocolate-Malt-Brownie-Brittle-1073631,Chocolate Malt Brownie Brittle,2100.0,A Spicy Perspective,4
Raspberry-Cheesecake-Brownies-1368011,Raspberry Cheesecake Brownies,2100.0,Life with my Littles,4
Chocolate-Zucchini-Brownies-1319867,Chocolate Zucchini Brownies,2700.0,The Frugal Navy Wife,4
Perfect-Chocolate-Brownie-1108198,Perfect Chocolate Brownie,3000.0,Ashlee Marie,4
2-Ingredient-Brownies-with-candy-on-top-605032,2 Ingredient Brownies …with candy on top,3600.0,Mama Harris Kitchen,3
Amazing-Flour-less-Brownies-573755,Amazing Flour-less Brownies,3000.0,Skinnytaste,4
Four-Layer-Caramel-Crunch-Brownies-780096,Four-Layer Caramel Crunch Brownies,4500.0,Better Homes and Gardens,3
Gluten-Free-Amaretto-Walnut-Brownies-1638761,Gluten Free Amaretto Walnut Brownies,2700.0,Let's Be Yummy,4
Caramel-Stuffed-Brownie-Cupcakes-1517843,Caramel Stuffed Brownie Cupcakes,2400.0,Jenn's Blah Blah Blog,4
Snickers-Brownie-Bites-1554109,Snickers Brownie Bites,3000.0,The Domestic Rebel,4
Red-Velvet-Slutty-Brownies-1490060,Red Velvet Slutty Brownies,4500.0,Sinfully Sweet,4
Salted-Chocolate-Brownies-1473140,Salted Chocolate Brownies,900.0,Lauren Caris Cooks,4
Graham-Cracker-Brownies-TasteOfHome,Graham Cracker Brownies,2400.0,Taste of Home,5
Triple-Chocolate-Raspberry-Brownies-1510268,Triple Chocolate Raspberry Brownies,3000.0,A Nerd Cooks,4
Nutella-Cheesecake-Brownies-1268376,Nutella Cheesecake Brownies,3600.0,Let's Dish,4
Candy-Bar-Brownie-Bombs-1585723,Candy Bar Brownie Bombs,10800.0,Betty Crocker,3
Red-Velvet-Brownies-1074837,Red Velvet Brownies,2400.0,Favorite Family Recipes,4
Hazelnut-Dark-Chocolate-Brownies-1047351,Hazelnut Dark Chocolate Brownies,3900.0,Food Hunter,4
Healthy-No-Bake-Brownie-Bites-1598311,Healthy No-Bake Brownie Bites,600.0,Making Thyme for Health,4
Swirled-Cream-Cheese-Pumpkin-Brownies-1345062,Swirled Cream Cheese Pumpkin Brownies,5400.0,Well Plated,4
Hazelnut-Brownie-Cupcakes-with-Hazelnut-Buttercream-519246,Hazelnut Brownie Cupcakes with Hazelnut Buttercream,4200.0,Taste and Tell,4
Irish-Cream-Brownies-489712,Irish Cream Brownies,3900.0,Bake or Break,4
Caramel-Stuffed-Brownies-1028751,Caramel Stuffed Brownies,3000.0,Flippin' Delicious,4
Chocolate-Muffin-Cup-Brownies-895059,Chocolate Muffin Cup Brownies,1320.0,Southern Food About.com,3
Reese_s-Brownies-with-Peanut-Butter-Buttercream-575706,Reese's Brownies with Peanut Butter Buttercream,3900.0,Chef In Training,4
Goin_-Fishing-Brownie-Cupcakes-1187951,Goin' Fishing Brownie Cupcakes,2700.0,"Oh, Sweet Basil",4
Nutella-Brownie-Cookies-1004914,Nutella Brownie Cookies,3300.0,Tastes of Lizzy T,4
Healthy-Fudge-Brownies-1494487,Healthy Fudge Brownies,3000.0,12Tomatoes,4
Slow-Cooker-Triple-Chocolate-Brownies-634983,Slow Cooker Triple Chocolate Brownies,4200.0,Get Crocked,3
Ghirardelli-Peppermint-Brownies-532607,Ghirardelli® Peppermint Brownies,4800.0,AllRecipes,4
Peanut-Butter-and-Chocolate-Brownies-1245365,Peanut Butter and Chocolate Brownies,3000.0,Create Bake Make,4
Almond-Joy-Brownies-1322821,Almond Joy Brownies,2700.0,Favorite Family Recipes,4
Bakeless-Brownies-1052613,Bakeless Brownies,3300.0,The Spiced Life,4
Apple-Brownies-932607,Apple Brownies,3300.0,Caramel Potatoes,4
No-Bake-Brownie-Protein-Bites-1685866,No Bake Brownie Protein Bites,600.0,Coconut Recipes,3
Gooey-Smores-Brownies-1127245,Gooey S’mores Brownies,5100.0,Swirls of Flavor,4
Peanut-Butter-Brownie-1033192,Peanut Butter Brownie,1680.0,Healthy. Happy. Life.,4
Mississippi-Mud-Brownies-939585,Mississippi Mud Brownies,3000.0,Two Delicious,4
Brownie-Batter-Puppy-Chow-1273369,Brownie Batter Puppy Chow,600.0,Cooking With Carlee,4
Homemade-Brownie-Mix-1482247,Homemade Brownie Mix,2100.0,Lynn's Kitchen Adventures,4
Bodacious-Brownies-Allrecipes,Bodacious Brownies,2400.0,AllRecipes,4
Zucchini-Brownies-1243228,Zucchini Brownies,3600.0,Jaquo,4
German-Chocolate-Cream-Cheese-Brownies-607507,German Chocolate Cream Cheese Brownies,3900.0,GrandParents.com,3
Peanut-Butter-Butterfinger-Brownies-439559,Peanut Butter Butterfinger Brownies,4500.0,Picky Palate,5
Skinny-Cream-Cheese-Brownies-1461991,Skinny Cream Cheese Brownies,6900.0,Betty Crocker,3
Chocolate-Fudge-Brownies-with-Cookie-Butter-Frosting-1122436,Chocolate Fudge Brownies with Cookie Butter Frosting,3000.0,Baked by an Introvert,4
Milk-Chocolate-Peanut-Butter-Truffle-Brownies-579347,Milk Chocolate Peanut Butter Truffle Brownies,2400.0,Half Baked Harvest,4
Almond-Butter-Brownies-1481421,Almond Butter Brownies,1800.0,Marin Mama Cooks,4
Gluten-Free-Brownies-1458549,Gluten Free Brownies,2100.0,Sweet Remedy,4
Ultimate-Turtle-Brownies-1513585,Ultimate Turtle Brownies,3600.0,Real Housemoms,4
Fudgy-and-Skinny-Red-Velvet-Brownies-1012987,Fudgy and Skinny Red Velvet Brownies,3000.0,The Sweet (Tooth) Life,4
Irish-Cream-Brownies-with-Chocolate-Irish-Cream-Ganache-535011,Irish Cream Brownies with Chocolate Irish Cream Ganache,6300.0,"Baking and Cooking, A Tale of Two Loves",4
Red-Velvet-Oreo-Brownies-1509666,Red Velvet Oreo Brownies,3600.0,Yummy Crumble,4
Brownie-Peanut-Butter-Cups-489756,Brownie Peanut Butter Cups,2400.0,Bake or Break,4
Chocolate-Malt-Brownies-1437038,Chocolate Malt Brownies,3600.0,Cooking with Nonna,3
Valentine-Brownie-Truffles-1472428,Valentine Brownie Truffles,4800.0,Merlot Mommy,4
Chocolate-Chunk-Brownies-Martha-Stewart,Chocolate Chunk Brownies,3000.0,Martha Stewart,4
Grasshopper-Mint-Brownies-1231330,Grasshopper Mint Brownies,3000.0,Chef In Training,4
Fudgy-Brownies-with-Crunchy-Butterfinger-Crust-1231615,Fudgy Brownies with Crunchy Butterfinger Crust,2400.0,"Life, Love and Sugar",4
Fudgy-Oreo-Brownies-with-Oreo-Cream-Frosting-1167256,Fudgy Oreo Brownies with Oreo Cream Frosting,4500.0,Dishes and Dust Bunnies,4
